Date,Time,Class,Confidence
2025-02-10 00:56:02,human detected,2,0.6101575493812561
2025-02-10 00:56:02,cat detected,1,0.5009512901306152
2025-02-10 00:56:02,human detected,3,0.36716383695602417
2025-02-10 00:56:02,human detected,1,0.7467674016952515
2025-02-10 00:56:02,human detected,2,0.6756770014762878
2025-02-10 00:56:02,cat detected,1,0.4613338112831116
2025-02-10 00:56:02,human detected,3,0.3357822597026825
2025-02-10 00:56:03,cat detected,1,0.5831015110015869
2025-02-10 00:56:03,human detected,1,0.5823836326599121
2025-02-10 00:56:03,human detected,2,0.5690681338310242
2025-02-10 00:56:03,human detected,3,0.5164439678192139
2025-02-10 00:56:03,human detected,1,0.5685074329376221
2025-02-10 00:56:03,cat detected,1,0.5682272911071777
2025-02-10 00:56:03,human detected,2,0.5523418188095093
2025-02-10 00:56:03,human detected,3,0.36192962527275085
2025-02-10 00:56:03,cat detected,1,0.6220139265060425
2025-02-10 00:56:03,human detected,1,0.3242824971675873
2025-02-10 00:56:03,human detected,2,0.3015817701816559
2025-02-10 00:56:03,human detected,1,0.7263945937156677
2025-02-10 00:56:03,cat detected,1,0.5627055764198303
2025-02-10 00:56:03,human detected,2,0.35956960916519165
2025-02-10 00:56:03,human detected,3,0.3454952538013458
2025-02-10 00:56:03,human detected,1,0.5057098865509033
2025-02-10 00:56:03,cat detected,1,0.5000160932540894
2025-02-10 00:56:03,human detected,2,0.46967431902885437
2025-02-10 00:56:03,human detected,1,0.8014435768127441
2025-02-10 00:56:03,human detected,2,0.50644451379776
2025-02-10 00:56:03,human detected,3,0.47661149501800537
2025-02-10 00:56:04,human detected,1,0.7078038454055786
2025-02-10 00:56:04,cat detected,1,0.4980469048023224
2025-02-10 00:56:04,human detected,2,0.45937779545783997
2025-02-10 00:56:04,human detected,3,0.4184751510620117
2025-02-10 00:56:04,human detected,1,0.498905748128891
2025-02-10 00:56:04,cat detected,1,0.47665935754776
2025-02-10 00:56:04,cat detected,1,0.4163714051246643
2025-02-10 00:56:04,human detected,1,0.5439984798431396
2025-02-10 00:56:04,cat detected,1,0.4019310176372528
2025-02-10 00:56:04,human detected,2,0.3425430953502655
2025-02-10 00:56:04,human detected,3,0.309336394071579
2025-02-10 00:56:04,cat detected,1,0.5648903846740723
2025-02-10 00:56:04,human detected,1,0.5420399904251099
2025-02-10 00:56:04,human detected,2,0.3672807216644287
2025-02-10 00:56:04,human detected,1,0.7306361198425293
2025-02-10 00:56:04,human detected,2,0.4359579086303711
2025-02-10 00:56:04,cat detected,1,0.36034095287323
2025-02-10 00:56:04,human detected,1,0.604520857334137
2025-02-10 00:56:04,human detected,2,0.4699888825416565
2025-02-10 00:56:04,human detected,3,0.41976621747016907
2025-02-10 00:56:04,cat detected,1,0.32198062539100647
2025-02-10 00:56:05,cat detected,1,0.6134448051452637
2025-02-10 00:56:05,human detected,1,0.3572596609592438
2025-02-10 00:56:05,human detected,1,0.46965616941452026
2025-02-10 00:56:05,cat detected,1,0.4578995406627655
2025-02-10 00:56:05,human detected,2,0.4489854574203491
2025-02-10 00:56:05,human detected,3,0.3004007637500763
2025-02-10 00:56:05,cat detected,1,0.7323685884475708
2025-02-10 00:56:05,human detected,1,0.459150493144989
2025-02-10 00:56:05,human detected,2,0.4258524179458618
2025-02-10 00:56:05,human detected,3,0.3452247381210327
2025-02-10 00:56:05,cat detected,1,0.6154291033744812
2025-02-10 00:56:05,human detected,1,0.5184289216995239
2025-02-10 00:56:05,human detected,2,0.4071738123893738
2025-02-10 00:56:05,cat detected,1,0.6198344826698303
2025-02-10 00:56:05,human detected,1,0.589993417263031
2025-02-10 00:56:05,human detected,2,0.5380809903144836
2025-02-10 00:56:05,human detected,3,0.37211382389068604
2025-02-10 00:56:05,human detected,1,0.7520502805709839
2025-02-10 00:56:05,cat detected,1,0.4942115247249603
2025-02-10 00:56:06,human detected,1,0.5657726526260376
2025-02-10 00:56:06,dog detected,1,0.3450024724006653
2025-02-10 00:56:06,dog detected,2,0.30822858214378357
2025-02-10 00:56:06,cat detected,1,0.36340856552124023
2025-02-10 00:56:07,human detected,1,0.3852357864379883
2025-02-10 00:56:07,human detected,1,0.31678900122642517
2025-02-10 00:56:07,human detected,1,0.5013013482093811
2025-02-10 00:56:07,human detected,1,0.36584004759788513
2025-02-10 00:56:07,human detected,1,0.6959933042526245
2025-02-10 00:56:07,human detected,1,0.6227402687072754
2025-02-10 00:56:08,human detected,1,0.6455938220024109
2025-02-10 00:56:08,human detected,1,0.6500407457351685
2025-02-10 00:56:08,human detected,1,0.4444749653339386
2025-02-10 00:56:08,human detected,1,0.4769849181175232
2025-02-10 00:56:08,human detected,1,0.7645091414451599
2025-02-10 00:56:08,human detected,1,0.7394334077835083
2025-02-10 00:56:08,human detected,1,0.7328715920448303
2025-02-10 00:56:09,human detected,1,0.7727016806602478
2025-02-10 00:56:09,human detected,1,0.8158942461013794
2025-02-10 00:56:09,human detected,1,0.7714880704879761
2025-02-10 00:56:09,human detected,1,0.6762542724609375
2025-02-10 00:56:09,human detected,1,0.6941883563995361
2025-02-10 00:56:09,human detected,1,0.7498695850372314
2025-02-10 00:56:10,human detected,1,0.8205335140228271
2025-02-10 00:56:10,human detected,1,0.7653601169586182
2025-02-10 00:56:10,human detected,1,0.73614102602005
2025-02-10 00:56:10,human detected,1,0.7735915184020996
2025-02-10 00:56:10,human detected,1,0.7867001891136169
2025-02-10 00:56:10,human detected,1,0.7270045876502991
2025-02-10 00:56:10,human detected,1,0.6506505012512207
2025-02-10 00:56:11,human detected,1,0.6097384095191956
2025-02-10 00:56:11,human detected,1,0.7334097623825073
2025-02-10 00:57:34,human detected,1,0.6928613185882568
2025-02-10 00:57:34,human detected,1,0.6604073643684387
2025-02-10 00:57:34,human detected,1,0.6223713159561157
2025-02-10 00:57:35,human detected,1,0.6862496733665466
2025-02-10 00:57:35,human detected,1,0.7519875168800354
2025-02-10 00:57:35,human detected,1,0.7152975797653198
2025-02-10 00:57:35,human detected,1,0.6996389627456665
2025-02-10 00:57:35,human detected,1,0.7064234018325806
2025-02-10 00:57:35,human detected,1,0.8519899845123291
2025-02-10 00:57:35,human detected,1,0.8732371926307678
2025-02-10 00:57:36,human detected,1,0.8013532161712646
2025-02-10 00:57:36,human detected,1,0.6581599712371826
2025-02-10 00:57:36,human detected,1,0.3719414174556732
2025-02-10 00:57:36,human detected,2,0.3629422187805176
2025-02-10 00:57:36,human detected,1,0.6191511750221252
2025-02-10 00:57:36,human detected,1,0.8198397159576416
2025-02-10 00:57:36,human detected,1,0.8082149624824524
2025-02-10 00:57:36,human detected,1,0.7988569140434265
2025-02-10 00:57:37,human detected,1,0.8016710877418518
2025-02-10 00:57:37,human detected,1,0.8181622624397278
2025-02-10 00:57:37,human detected,1,0.8310292363166809
2025-02-10 00:57:37,human detected,1,0.8483899235725403
2025-02-10 00:57:37,human detected,1,0.7904456853866577
2025-02-10 00:57:37,human detected,1,0.7413590550422668
2025-02-10 00:57:37,human detected,1,0.7581192851066589
2025-02-10 00:57:38,human detected,1,0.6124559044837952
2025-02-10 00:57:38,human detected,1,0.7538757920265198
2025-02-10 00:57:38,human detected,1,0.6853197813034058
2025-02-10 00:57:38,human detected,1,0.8510801196098328
2025-02-10 00:57:38,human detected,1,0.8601956367492676
2025-02-10 00:57:38,human detected,1,0.8416335582733154
2025-02-10 00:57:38,human detected,1,0.8237581849098206
2025-02-10 00:57:39,human detected,1,0.8492497801780701
2025-02-10 00:57:39,human detected,1,0.7948447465896606
2025-02-10 00:57:39,human detected,1,0.8489320278167725
2025-02-10 00:57:39,human detected,1,0.8022813200950623
2025-02-10 00:57:39,human detected,1,0.8491675853729248
2025-02-10 00:57:39,human detected,1,0.8404021263122559
2025-02-10 00:57:39,human detected,1,0.8493397831916809
2025-02-10 00:57:40,human detected,1,0.838616669178009
2025-02-10 00:57:40,human detected,1,0.8122307658195496
2025-02-10 00:57:40,human detected,1,0.8162657618522644
2025-02-10 00:57:40,human detected,1,0.8642358183860779
2025-02-10 00:57:40,human detected,1,0.8915407657623291
2025-02-10 00:57:40,human detected,1,0.8461441397666931
2025-02-10 00:57:40,human detected,1,0.8337374925613403
2025-02-10 00:57:40,human detected,1,0.8637188076972961
2025-02-10 00:57:41,human detected,1,0.8444197773933411
2025-02-10 00:57:41,human detected,1,0.854877769947052
2025-02-10 00:57:41,human detected,1,0.8590937256813049
2025-02-10 00:57:41,human detected,1,0.8376168012619019
2025-02-10 00:57:41,human detected,1,0.81732177734375
2025-02-10 00:57:41,human detected,1,0.8553922772407532
2025-02-10 00:57:41,human detected,1,0.8288876414299011
2025-02-10 00:57:42,human detected,1,0.8340393304824829
2025-02-10 00:57:42,human detected,1,0.7549825310707092
2025-02-10 00:57:42,human detected,1,0.8670952320098877
2025-02-10 00:57:42,human detected,1,0.8499062061309814
2025-02-10 00:57:42,human detected,1,0.8243387341499329
2025-02-10 00:57:42,human detected,1,0.8685489296913147
2025-02-10 00:57:42,human detected,1,0.7837016582489014
2025-02-10 00:57:43,human detected,1,0.6217917799949646
2025-02-10 00:57:43,human detected,1,0.745887279510498
2025-02-10 00:57:43,human detected,1,0.6953647136688232
2025-02-10 00:57:43,human detected,1,0.7286888360977173
2025-02-10 00:57:43,human detected,1,0.7376927733421326
2025-02-10 00:57:43,human detected,1,0.7324313521385193
2025-02-10 00:57:43,human detected,1,0.6763724684715271
2025-02-10 00:57:44,human detected,1,0.7123175263404846
2025-02-10 00:57:44,human detected,1,0.7783841490745544
2025-02-10 00:57:44,human detected,1,0.7811399698257446
2025-02-10 00:57:44,human detected,1,0.7573426365852356
2025-02-10 00:57:44,human detected,1,0.6918708086013794
2025-02-10 00:57:44,human detected,1,0.7240661978721619
2025-02-10 00:57:44,human detected,1,0.7015472054481506
2025-02-10 00:57:45,human detected,1,0.767684280872345
2025-02-10 00:57:45,human detected,1,0.8121761679649353
2025-02-10 00:57:45,human detected,1,0.8415504693984985
2025-02-10 00:57:45,human detected,1,0.7305487394332886
2025-02-10 00:57:45,human detected,1,0.7744485139846802
2025-02-10 00:57:45,human detected,1,0.8027124404907227
2025-02-10 00:57:45,human detected,1,0.7963548898696899
2025-02-10 00:57:45,human detected,1,0.8318688869476318
2025-02-10 00:57:46,human detected,1,0.8077258467674255
2025-02-10 00:57:46,human detected,1,0.7893408536911011
2025-02-10 00:57:46,human detected,1,0.7803217172622681
2025-02-10 00:57:46,human detected,1,0.8374817967414856
2025-02-10 00:57:46,human detected,1,0.7919763326644897
2025-02-10 00:57:46,human detected,1,0.8686745762825012
2025-02-10 00:57:46,human detected,1,0.7737590074539185
2025-02-10 00:57:47,human detected,1,0.8523602485656738
2025-02-10 00:57:47,human detected,1,0.8331394791603088
2025-02-10 00:57:47,human detected,1,0.8508259057998657
2025-02-10 00:57:47,human detected,1,0.8443241715431213
2025-02-10 00:57:47,human detected,1,0.8295601606369019
2025-02-10 00:57:47,human detected,1,0.8194204568862915
2025-02-10 00:57:47,human detected,1,0.8831664323806763
2025-02-10 00:57:48,human detected,1,0.8213164210319519
2025-02-10 00:57:48,human detected,1,0.8625881671905518
2025-02-10 00:57:48,human detected,1,0.7806580662727356
2025-02-10 00:57:48,human detected,1,0.8205035924911499
2025-02-10 00:57:48,human detected,1,0.834256649017334
2025-02-10 00:57:48,human detected,1,0.8425391316413879
2025-02-10 00:57:48,human detected,1,0.8446791172027588
2025-02-10 00:57:49,human detected,1,0.8509252071380615
2025-02-10 00:57:49,human detected,1,0.8680850863456726
2025-02-10 00:57:49,human detected,1,0.877234160900116
2025-02-10 00:57:49,human detected,1,0.8699201941490173
2025-02-10 00:57:49,human detected,1,0.8781982064247131
2025-02-10 00:59:41,human detected,1,0.8481313586235046
2025-02-10 00:59:42,human detected,1,0.7665449380874634
2025-02-10 00:59:42,human detected,1,0.7741860151290894
2025-02-10 00:59:42,human detected,1,0.6433360576629639
2025-02-10 00:59:42,human detected,1,0.670103132724762
2025-02-10 00:59:42,human detected,1,0.7226401567459106
2025-02-10 00:59:42,human detected,1,0.7926781177520752
2025-02-10 00:59:42,human detected,1,0.8117021918296814
2025-02-10 00:59:43,human detected,1,0.7649742960929871
2025-02-10 00:59:43,human detected,1,0.7714771032333374
2025-02-10 00:59:43,human detected,1,0.7759266495704651
2025-02-10 00:59:43,human detected,1,0.5203156471252441
2025-02-10 00:59:43,human detected,1,0.5116701722145081
2025-02-10 00:59:43,human detected,1,0.6718705892562866
2025-02-10 00:59:43,human detected,1,0.6678264737129211
2025-02-10 00:59:44,human detected,1,0.7659335136413574
2025-02-10 00:59:44,human detected,1,0.6800395250320435
2025-02-10 00:59:44,human detected,1,0.59368497133255
2025-02-10 00:59:44,human detected,1,0.37603434920310974
2025-02-10 00:59:44,human detected,1,0.3755391240119934
2025-02-10 00:59:44,human detected,2,0.30252760648727417
2025-02-10 00:59:44,human detected,1,0.34834298491477966
2025-02-10 00:59:46,human detected,1,0.3268389403820038
2025-02-10 00:59:47,human detected,1,0.3214449882507324
2025-02-10 00:59:47,human detected,1,0.6573959589004517
2025-02-10 00:59:47,human detected,1,0.4940246641635895
2025-02-10 00:59:47,human detected,1,0.5456008911132812
2025-02-10 00:59:47,human detected,1,0.30601900815963745
2025-02-10 00:59:47,human detected,1,0.3509473204612732
2025-02-10 00:59:48,human detected,1,0.6526122093200684
2025-02-10 00:59:48,human detected,1,0.4075178802013397
2025-02-10 00:59:48,human detected,1,0.4931196868419647
2025-02-10 00:59:48,human detected,1,0.6803585886955261
2025-02-10 00:59:48,human detected,1,0.6971919536590576
2025-02-10 00:59:48,human detected,1,0.6130059957504272
2025-02-10 00:59:49,human detected,1,0.505275547504425
2025-02-10 00:59:49,human detected,1,0.6364225745201111
2025-02-10 00:59:49,human detected,1,0.6169570088386536
2025-02-10 00:59:49,human detected,1,0.7646918892860413
2025-02-10 00:59:49,human detected,1,0.7837905883789062
2025-02-10 00:59:49,human detected,1,0.6948713660240173
2025-02-10 00:59:49,human detected,1,0.6792466640472412
2025-02-10 00:59:50,human detected,1,0.5522196888923645
2025-02-10 00:59:50,human detected,1,0.4833163022994995
2025-02-10 00:59:50,human detected,1,0.7561495304107666
2025-02-10 00:59:50,human detected,1,0.7497963309288025
2025-02-10 00:59:50,human detected,1,0.6567131876945496
2025-02-10 00:59:50,human detected,1,0.6677368879318237
2025-02-10 00:59:51,human detected,1,0.6453627943992615
2025-02-10 00:59:51,human detected,1,0.7107896208763123
2025-02-10 00:59:51,human detected,1,0.7710248827934265
2025-02-10 00:59:51,human detected,1,0.6721789836883545
2025-02-10 00:59:51,human detected,1,0.6426336765289307
2025-02-10 01:04:43,human detected,1,0.7388873100280762
2025-02-10 01:04:43,human detected,1,0.7579053044319153
2025-02-10 01:04:43,human detected,1,0.8085192441940308
2025-02-10 01:04:44,human detected,1,0.7470733523368835
2025-02-10 01:04:44,human detected,1,0.7305048108100891
2025-02-10 01:04:44,human detected,1,0.7048513293266296
2025-02-10 01:04:44,human detected,1,0.8096197843551636
2025-02-10 01:04:44,human detected,1,0.7851136922836304
2025-02-10 01:04:44,human detected,1,0.7613947987556458
2025-02-10 01:04:44,human detected,1,0.786339521408081
2025-02-10 01:04:44,human detected,1,0.7938030362129211
2025-02-10 01:04:45,human detected,1,0.8197860717773438
2025-02-10 01:04:45,human detected,1,0.769161581993103
2025-02-10 01:04:45,human detected,1,0.721668004989624
2025-02-10 01:04:45,human detected,1,0.5923029780387878
2025-02-10 01:04:45,human detected,1,0.6245808005332947
